"","ProjectName","PlotID","LineID","Meter.Mark","AIM.Species.Woody","AIM.Height.Woody","AIM.Species.Herbaceous","AIM.Height.Herbaceous","AIM.Herbaceous.Habit","AIM.Herbaceous.Duration","HAF.Species.Woody","HAF.Height.Woody","HAF.Species.PF","HAF.Height.PF","HAF.Species.PG","HAF.Height.PG","HAF.Height.Herbaceous","AIM.Height.PG","AIM.Height.PF"
"4050","Burley FO 2016","BigWD-025","1",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4051","Burley FO 2016","BigWD-025","1",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4052","Burley FO 2016","BigWD-025","1",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4053","Burley FO 2016","BigWD-025","1",15,"",NA,"POSE",20,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,20,NA
"4054","Burley FO 2016","BigWD-025","1",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4055","Burley FO 2016","BigWD-025","1",17,"",NA,"",NA,NA,NA,"ARNO4",54,"N",NA,"N",NA,NA,NA,NA
"4056","Burley FO 2016","BigWD-025","1",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4057","Burley FO 2016","BigWD-025","1",19,"",NA,"",NA,NA,NA,"ARTRW8",50,"N",NA,"N",NA,NA,NA,NA
"4058","Burley FO 2016","BigWD-025","1",2,"",NA,"",NA,NA,NA,"ARTRW8",27,"N",NA,"POSE",29,29,NA,NA
"4059","Burley FO 2016","BigWD-025","1",20,"",NA,"ELEL5",9,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,9,NA
"4060","Burley FO 2016","BigWD-025","1",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4061","Burley FO 2016","BigWD-025","1",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",9,9,NA,NA
"4062","Burley FO 2016","BigWD-025","1",23,"",NA,"",NA,NA,NA,"ARNO4",42,"N",NA,"POSE",20,20,NA,NA
"4063","Burley FO 2016","BigWD-025","1",24,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4064","Burley FO 2016","BigWD-025","1",25,"ARTRW8",41,"BRTE",24,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"4065","Burley FO 2016","BigWD-025","1",3,"",NA,"",NA,NA,NA,"ERNA10",70,"N",NA,"N",NA,NA,NA,NA
"4066","Burley FO 2016","BigWD-025","1",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4067","Burley FO 2016","BigWD-025","1",5,"",NA,"POSE",14,"Graminoid","Perennial","N",NA,"N",NA,"AGCR",64,64,14,NA
"4068","Burley FO 2016","BigWD-025","1",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4069","Burley FO 2016","BigWD-025","1",7,"",NA,"",NA,NA,NA,"ARNO4",32,"N",NA,"N",NA,NA,NA,NA
"4070","Burley FO 2016","BigWD-025","1",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4071","Burley FO 2016","BigWD-025","1",9,"",NA,"",NA,NA,NA,"ARNO4",25,"N",NA,"N",NA,NA,NA,NA
"4072","Burley FO 2016","BigWD-025","2",10,"ARTRW8",66,"BRTE",55,"Graminoid","Annual","ARTRW8",62,"N",NA,"POSE",3,3,NA,NA
"4073","Burley FO 2016","BigWD-025","2",11,"",NA,"",NA,NA,NA,"ARTRW8",68,"N",NA,"POSE",22,22,NA,NA
"4074","Burley FO 2016","BigWD-025","2",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4075","Burley FO 2016","BigWD-025","2",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4076","Burley FO 2016","BigWD-025","2",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4077","Burley FO 2016","BigWD-025","2",15,"",NA,"AGCR",41,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,41,NA
"4078","Burley FO 2016","BigWD-025","2",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",38,38,NA,NA
"4079","Burley FO 2016","BigWD-025","2",17,"",NA,"",NA,NA,NA,"ARTRW8",83,"N",NA,"N",NA,NA,NA,NA
"4080","Burley FO 2016","BigWD-025","2",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4081","Burley FO 2016","BigWD-025","2",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4082","Burley FO 2016","BigWD-025","2",2,"",NA,"",NA,NA,NA,"ARTRW8",110,"N",NA,"N",NA,NA,NA,NA
"4083","Burley FO 2016","BigWD-025","2",20,"ERNA10",33,"AGCR",27,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,27,NA
"4084","Burley FO 2016","BigWD-025","2",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4085","Burley FO 2016","BigWD-025","2",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4086","Burley FO 2016","BigWD-025","2",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4087","Burley FO 2016","BigWD-025","2",24,"",NA,"",NA,NA,NA,"ARTRW8",84,"N",NA,"N",NA,NA,NA,NA
"4088","Burley FO 2016","BigWD-025","2",25,"ARTRW8",29,"POSE",38,"Graminoid","Perennial","ARTRW8",79,"N",NA,"N",NA,NA,38,NA
"4089","Burley FO 2016","BigWD-025","2",3,"",NA,"",NA,NA,NA,"ARTRW8",60,"N",NA,"N",NA,NA,NA,NA
"4090","Burley FO 2016","BigWD-025","2",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4091","Burley FO 2016","BigWD-025","2",5,"",NA,"AGCR",14,"Graminoid","Perennial","ARTRW8",78,"N",NA,"N",NA,NA,14,NA
"4092","Burley FO 2016","BigWD-025","2",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4093","Burley FO 2016","BigWD-025","2",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4094","Burley FO 2016","BigWD-025","2",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",57,57,NA,NA
"4095","Burley FO 2016","BigWD-025","2",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4096","Burley FO 2016","BigWD-025","3",10,"",NA,"BRTE",22,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"4097","Burley FO 2016","BigWD-025","3",11,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4098","Burley FO 2016","BigWD-025","3",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",14,14,NA,NA
"4099","Burley FO 2016","BigWD-025","3",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4100","Burley FO 2016","BigWD-025","3",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4101","Burley FO 2016","BigWD-025","3",15,"ARTRW8",29,"BRTE",9,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"4102","Burley FO 2016","BigWD-025","3",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4103","Burley FO 2016","BigWD-025","3",17,"",NA,"",NA,NA,NA,"ARTRW8",31,"N",NA,"N",NA,NA,NA,NA
"4104","Burley FO 2016","BigWD-025","3",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4105","Burley FO 2016","BigWD-025","3",19,"",NA,"",NA,NA,NA,"ARNO4",40,"N",NA,"AGCR",26,26,NA,NA
"4106","Burley FO 2016","BigWD-025","3",2,"",NA,"",NA,NA,NA,"ARTRW8",63,"N",NA,"N",NA,NA,NA,NA
"4107","Burley FO 2016","BigWD-025","3",20,"",NA,"BRTE",24,"Graminoid","Annual","ERNA10",34,"N",NA,"N",NA,NA,NA,NA
"4108","Burley FO 2016","BigWD-025","3",21,"",NA,"",NA,NA,NA,"ARTRW8",70,"N",NA,"N",NA,NA,NA,NA
"4109","Burley FO 2016","BigWD-025","3",22,"",NA,"",NA,NA,NA,"ARTRW8",63,"N",NA,"N",NA,NA,NA,NA
"4110","Burley FO 2016","BigWD-025","3",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4111","Burley FO 2016","BigWD-025","3",24,"",NA,"",NA,NA,NA,"ARNO4",36,"N",NA,"POSE",36,36,NA,NA
"4112","Burley FO 2016","BigWD-025","3",25,"ARTRW8",79,"BRTE",39,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"4113","Burley FO 2016","BigWD-025","3",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4114","Burley FO 2016","BigWD-025","3",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4115","Burley FO 2016","BigWD-025","3",5,"ARTRW8",66,"BRTE",5,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"4116","Burley FO 2016","BigWD-025","3",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4117","Burley FO 2016","BigWD-025","3",7,"",NA,"",NA,NA,NA,"ARTRW8",20,"N",NA,"N",NA,NA,NA,NA
"4118","Burley FO 2016","BigWD-025","3",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4119","Burley FO 2016","BigWD-025","3",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4120","Burley FO 2016","BigWD-026","1",10,"ARNO4",33,"POSE",40,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,40,NA
"4121","Burley FO 2016","BigWD-026","1",11,"",NA,"",NA,NA,NA,"ARNO4",17,"N",NA,"N",NA,NA,NA,NA
"4122","Burley FO 2016","BigWD-026","1",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4123","Burley FO 2016","BigWD-026","1",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4124","Burley FO 2016","BigWD-026","1",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4125","Burley FO 2016","BigWD-026","1",15,"ARNO4",31,"POSE",43,"Graminoid","Perennial","ARNO4",30,"N",NA,"POSE",21,21,43,NA
"4126","Burley FO 2016","BigWD-026","1",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",20,20,NA,NA
"4127","Burley FO 2016","BigWD-026","1",17,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4128","Burley FO 2016","BigWD-026","1",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4129","Burley FO 2016","BigWD-026","1",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4130","Burley FO 2016","BigWD-026","1",2,"",NA,"",NA,NA,NA,"ARNO4",47,"N",NA,"N",NA,NA,NA,NA
"4131","Burley FO 2016","BigWD-026","1",20,"PPSH",6,"POSE",29,"Graminoid","Perennial","ARNO4",36,"N",NA,"N",NA,NA,29,NA
"4132","Burley FO 2016","BigWD-026","1",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4133","Burley FO 2016","BigWD-026","1",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4134","Burley FO 2016","BigWD-026","1",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4135","Burley FO 2016","BigWD-026","1",24,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4136","Burley FO 2016","BigWD-026","1",25,"ARNO4",23,"MACA2",9,"Forb","Perennial","ARNO4",41,"N",NA,"N",NA,NA,NA,9
"4137","Burley FO 2016","BigWD-026","1",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4138","Burley FO 2016","BigWD-026","1",4,"",NA,"",NA,NA,NA,"ARNO4",39,"N",NA,"N",NA,NA,NA,NA
"4139","Burley FO 2016","BigWD-026","1",5,"ARNO4",29,"MYOSOAF",6,"Forb","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"4140","Burley FO 2016","BigWD-026","1",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4141","Burley FO 2016","BigWD-026","1",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4142","Burley FO 2016","BigWD-026","1",8,"",NA,"",NA,NA,NA,"ARNO4",38,"N",NA,"POSE",5,5,NA,NA
"4143","Burley FO 2016","BigWD-026","1",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",35,35,NA,NA
"4144","Burley FO 2016","BigWD-026","2",1,"",NA,"",NA,NA,NA,NA,6,NA,6,NA,5,6,NA,NA
"4145","Burley FO 2016","BigWD-026","2",10,"ARNO4",19,"MYOSOAF",10,"Forb","Annual","ARNO4",33,"N",NA,"POSE",33,33,NA,NA
"4146","Burley FO 2016","BigWD-026","2",11,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4147","Burley FO 2016","BigWD-026","2",12,"",NA,"",NA,NA,NA,"ARNO4",38,"MACA2",15,"N",NA,15,NA,NA
"4148","Burley FO 2016","BigWD-026","2",13,"",NA,"",NA,NA,NA,"ARNO4",29,"N",NA,"POSE",4,4,NA,NA
"4149","Burley FO 2016","BigWD-026","2",14,"",NA,"",NA,NA,NA,"N",NA,"MACA2",10,"N",NA,10,NA,NA
"4150","Burley FO 2016","BigWD-026","2",15,"",NA,"POSE",30,"Graminoid","Perennial","N",NA,"MACA2",10,"N",NA,10,30,NA
"4151","Burley FO 2016","BigWD-026","2",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4152","Burley FO 2016","BigWD-026","2",17,"",NA,"",NA,NA,NA,"N",NA,"MACA2",11,"N",NA,11,NA,NA
"4153","Burley FO 2016","BigWD-026","2",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4154","Burley FO 2016","BigWD-026","2",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4155","Burley FO 2016","BigWD-026","2",2,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4156","Burley FO 2016","BigWD-026","2",20,"",NA,"POSE",24,"Graminoid","Perennial","N",NA,"PHLO2",8,"N",NA,8,24,NA
"4157","Burley FO 2016","BigWD-026","2",21,"",NA,"",NA,NA,NA,"ARNO4",28,"N",NA,"N",NA,NA,NA,NA
"4158","Burley FO 2016","BigWD-026","2",22,"",NA,"",NA,NA,NA,"ARNO4",41,"N",NA,"N",NA,NA,NA,NA
"4159","Burley FO 2016","BigWD-026","2",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4160","Burley FO 2016","BigWD-026","2",24,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",21,21,NA,NA
"4161","Burley FO 2016","BigWD-026","2",25,"",NA,"POSE",26,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,26,NA
"4162","Burley FO 2016","BigWD-026","2",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4163","Burley FO 2016","BigWD-026","2",4,"",NA,"",NA,NA,NA,"ARNO4",22,"N",NA,"N",NA,NA,NA,NA
"4164","Burley FO 2016","BigWD-026","2",5,"ARNO4",36,"POSE",25,"Graminoid","Perennial","N",NA,"N",NA,"POSE",27,27,25,NA
"4165","Burley FO 2016","BigWD-026","2",6,"",NA,"",NA,NA,NA,"N",NA,"MACA2",3,"N",NA,3,NA,NA
"4166","Burley FO 2016","BigWD-026","2",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4167","Burley FO 2016","BigWD-026","2",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4168","Burley FO 2016","BigWD-026","2",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4169","Burley FO 2016","BigWD-026","3",10,"ARNO4",36,"ELEL5",38,"Graminoid","Perennial","ARNO4",41,"N",NA,"N",NA,NA,38,NA
"4170","Burley FO 2016","BigWD-026","3",11,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",27,27,NA,NA
"4171","Burley FO 2016","BigWD-026","3",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4172","Burley FO 2016","BigWD-026","3",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4173","Burley FO 2016","BigWD-026","3",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4174","Burley FO 2016","BigWD-026","3",15,"ARNO4",26,"POSE",34,"Graminoid","Perennial","N",NA,"N",NA,"POSE",2,2,34,NA
"4175","Burley FO 2016","BigWD-026","3",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",28,28,NA,NA
"4176","Burley FO 2016","BigWD-026","3",17,"",NA,"",NA,NA,NA,"ARNO4",34,"N",NA,"ELEL5",45,45,NA,NA
"4177","Burley FO 2016","BigWD-026","3",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4178","Burley FO 2016","BigWD-026","3",19,"",NA,"",NA,NA,NA,"ARNO4",40,"N",NA,"N",NA,NA,NA,NA
"4179","Burley FO 2016","BigWD-026","3",2,"",NA,"",NA,NA,NA,"ARNO4",36,"N",NA,"N",NA,NA,NA,NA
"4180","Burley FO 2016","BigWD-026","3",20,"ARNO4",27,"POSE",34,"Graminoid","Perennial","N",NA,"N",NA,"POSE",34,34,34,NA
"4181","Burley FO 2016","BigWD-026","3",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4182","Burley FO 2016","BigWD-026","3",22,"",NA,"",NA,NA,NA,"ARNO4",31,"N",NA,"N",NA,NA,NA,NA
"4183","Burley FO 2016","BigWD-026","3",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4184","Burley FO 2016","BigWD-026","3",24,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4185","Burley FO 2016","BigWD-026","3",25,"ARNO4",35,"POSE",40,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,40,NA
"4186","Burley FO 2016","BigWD-026","3",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4187","Burley FO 2016","BigWD-026","3",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",31,31,NA,NA
"4188","Burley FO 2016","BigWD-026","3",5,"ARNO4",26,"ELEL5",25,"Graminoid","Perennial","ARNO4",45,"N",NA,"ELEL5",4,4,25,NA
"4189","Burley FO 2016","BigWD-026","3",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4190","Burley FO 2016","BigWD-026","3",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4191","Burley FO 2016","BigWD-026","3",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4192","Burley FO 2016","BigWD-026","3",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4193","Burley FO 2016","BigWD-027","1",1,"",NA,"",NA,NA,NA,NA,6,NA,7,NA,11,11,NA,NA
"4194","Burley FO 2016","BigWD-027","1",10,"",NA,"POSE",26,"Graminoid","Perennial","ARTRW8",90,"LUAR6",44,"POSE",21,44,26,NA
"4195","Burley FO 2016","BigWD-027","1",11,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"ELEL5",37,37,NA,NA
"4196","Burley FO 2016","BigWD-027","1",12,"",NA,"",NA,NA,NA,"N",NA,"ASTRAPF",31,"N",NA,31,NA,NA
"4197","Burley FO 2016","BigWD-027","1",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4198","Burley FO 2016","BigWD-027","1",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4199","Burley FO 2016","BigWD-027","1",15,"ARTRW8",60.5,"PASM",27,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,27,NA
"4200","Burley FO 2016","BigWD-027","1",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"PASM",20,20,NA,NA
"4201","Burley FO 2016","BigWD-027","1",17,"",NA,"",NA,NA,NA,"CHVI8",38,"N",NA,"POSE",21,21,NA,NA
"4202","Burley FO 2016","BigWD-027","1",18,"",NA,"",NA,NA,NA,"CHVI8",31,"N",NA,"N",NA,NA,NA,NA
"4203","Burley FO 2016","BigWD-027","1",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4204","Burley FO 2016","BigWD-027","1",2,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4205","Burley FO 2016","BigWD-027","1",20,"",NA,"PASM",17.5,"Graminoid","Perennial","N",NA,"ALLIU",17,"N",NA,17,17.5,NA
"4206","Burley FO 2016","BigWD-027","1",21,"",NA,"",NA,NA,NA,"ARTRW8",89,"N",NA,"N",NA,NA,NA,NA
"4207","Burley FO 2016","BigWD-027","1",22,"",NA,"",NA,NA,NA,"N",NA,"PHLO2",9,"N",NA,9,NA,NA
"4208","Burley FO 2016","BigWD-027","1",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",24,24,NA,NA
"4209","Burley FO 2016","BigWD-027","1",24,"",NA,"",NA,NA,NA,"N",NA,"ASTRAPF",7,"N",NA,7,NA,NA
"4210","Burley FO 2016","BigWD-027","1",25,"CHVI8",23,"LUAR6",35,"Forb","Perennial","N",NA,"N",NA,"POSE",17,17,NA,35
"4211","Burley FO 2016","BigWD-027","1",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",5,5,NA,NA
"4212","Burley FO 2016","BigWD-027","1",4,"",NA,"",NA,NA,NA,"N",NA,"ASTRAPF",44,"POSE",8,44,NA,NA
"4213","Burley FO 2016","BigWD-027","1",5,"ARTRW8",62,"POSE",28,"Graminoid","Perennial","N",NA,"N",NA,"POSE",19,19,28,NA
"4214","Burley FO 2016","BigWD-027","1",6,"",NA,"",NA,NA,NA,"ARTRW8",43,"LUAR6",34,"N",NA,34,NA,NA
"4215","Burley FO 2016","BigWD-027","1",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4216","Burley FO 2016","BigWD-027","1",8,"",NA,"",NA,NA,NA,"ARTRW8",74,"N",NA,"POSE",9,9,NA,NA
"4217","Burley FO 2016","BigWD-027","1",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"PASM",8,8,NA,NA
"4218","Burley FO 2016","BigWD-027","2",1,"",NA,"",NA,NA,NA,NA,7,NA,5,NA,12,12,NA,NA
"4219","Burley FO 2016","BigWD-027","2",10,"ARTRW8",21,"POSE",25,"Graminoid","Perennial","N",NA,"N",NA,"FEID",15,15,25,NA
"4220","Burley FO 2016","BigWD-027","2",11,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4221","Burley FO 2016","BigWD-027","2",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4222","Burley FO 2016","BigWD-027","2",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",3,3,NA,NA
"4223","Burley FO 2016","BigWD-027","2",14,"",NA,"",NA,NA,NA,"N",NA,"LUAR6",46,"ELEL5",14,46,NA,NA
"4224","Burley FO 2016","BigWD-027","2",15,"",NA,"ASTRAPF",19,"Forb","Perennial","N",NA,"LUAR6",34,"PASM",16,34,NA,19
"4225","Burley FO 2016","BigWD-027","2",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4226","Burley FO 2016","BigWD-027","2",17,"",NA,"",NA,NA,NA,"ARTRW8",90,"N",NA,"N",NA,NA,NA,NA
"4227","Burley FO 2016","BigWD-027","2",18,"",NA,"",NA,NA,NA,"ARTRW8",31,"N",NA,"N",NA,NA,NA,NA
"4228","Burley FO 2016","BigWD-027","2",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"PSSP6",17,17,NA,NA
"4229","Burley FO 2016","BigWD-027","2",2,"",NA,"",NA,NA,NA,"ARTRW8",57,"N",NA,"POSE",36,36,NA,NA
"4230","Burley FO 2016","BigWD-027","2",20,"",NA,"LUAR6",46,"Forb","Perennial","N",NA,"N",NA,"N",NA,NA,NA,46
"4231","Burley FO 2016","BigWD-027","2",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"PASM",15,15,NA,NA
"4232","Burley FO 2016","BigWD-027","2",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"PASM",11,11,NA,NA
"4233","Burley FO 2016","BigWD-027","2",23,"",NA,"",NA,NA,NA,"N",NA,"PHLO2",5,"N",NA,5,NA,NA
"4234","Burley FO 2016","BigWD-027","2",24,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4235","Burley FO 2016","BigWD-027","2",25,"PPSH",24,"ANRO2",30,"Forb","Perennial","ARTRW8",91,"AGGL",22,"POSE",9,22,NA,30
"4236","Burley FO 2016","BigWD-027","2",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4237","Burley FO 2016","BigWD-027","2",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"PASM",16,16,NA,NA
"4238","Burley FO 2016","BigWD-027","2",5,"",NA,"LUAR6",17,"Forb","Perennial","ARTRW8",58,"N",NA,"N",NA,NA,NA,17
"4239","Burley FO 2016","BigWD-027","2",6,"",NA,"",NA,NA,NA,"ARTRW8",101,"N",NA,"ELEL5",49,49,NA,NA
"4240","Burley FO 2016","BigWD-027","2",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"4241","Burley FO 2016","BigWD-027","2",8,"",NA,"",NA,NA,NA,"N",NA,"PHLO2",9,"N",NA,9,NA,NA
"4242","Burley FO 2016","BigWD-027","2",9,"",NA,"",NA,NA,NA,"CHVI8",29,"N",NA,"N",NA,NA,NA,NA
"4243","Burley FO 2016","BigWD-027","3",1,"",NA,"",NA,NA,NA,NA,3,NA,2,NA,9,9,NA,NA
"4244","Burley FO 2016","BigWD-027","3",10,"",NA,"POSE",29,"Graminoid","Perennial","ARTRW8",105,"N",NA,"ELEL5",9,9,29,NA
"4245","Burley FO 2016","BigWD-027","3",11,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",23,23,NA,NA
